name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
Image Graphics Wedding Cards & Mementos,Advertising Agency,Kannanalloor,917356656707.0,5.0,60.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
J & R Convention Center,Convention Center,Peringala,919496097846.0,4.2,460.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Her Beauty,Beauty Parlour,Pirayiri,919633149498.0,4.9,88.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Cocoon Mehandi Arts,Mehndi Designer,Palakkad,919495002101.0,5.0,58.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Olee Beauty Parlour,Beauty Parlour,Palakkad,919497797555.0,4.4,237.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Magichand@sreepriya,Make-up Artist,Mathur Panchayat,919061197284.0,4.8,64.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Blush Bridal Studio & Ladies Salon (academy),Beauty Parlour,,918867137109.0,5.0,93.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ameez Hair Studio,Beauty Parlour,Thodupuzha,919746225161.0,4.4,489.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
WEDVIO ADS,Wedding Photographer,Sultan Bathery,918667400096.0,5.0,53.0,,,,none,,,88,292500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
S2bridal Studio Hair&beauty,Beauty Parlour,Perinthalmanna,916381182719.0,5.0,58.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
LAVENDER | Ladies And Kids/ Beauty Parlour & Bridal Studio,Beauty Parlour,Mongam,918714081923.0,4.9,58.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Twilight Beauty Parlour Ladies & Kids,Beauty Parlour,Kottakkal,919745106610.0,4.7,61.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Tharavad Caterings,Catering Food And Drink Supplier,Chemmannu,919747847081.0,4.9,89.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Shiva Shakthi Light & Sounds,Event Management Company,Kasaragod,919447203730.0,4.8,64.0,,,,none,,,88,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Dazzle Mens Salon,Beauty Parlour,Malappuram,918075549918.0,4.9,87.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Inara Makeover Studio Ladies Beauty Parlour,Beauty Parlour,Kottakkal,919747900050.0,4.9,90.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Grand Auditorium,Auditorium,Bangramanjeshwar,918330019991.0,4.4,498.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Impressions Event Makers,Event Management Company,Adoor,917907392161.0,5.0,72.0,,,,none,,,88,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
RUBY LOUNGE,Conference Center,Malappuram,919562900096.0,4.2,304.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
DD Retreat,Club,Ernakulam,919947046663.0,4.1,1384.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Golden Dreams Caterers & Events,Caterer,Ernakulam,919388855115.0,4.8,75.0,,,,none,,,88,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Jumeirah Hills Convention Center,Convention Center,Chattipparamba,918113004946.0,4.3,426.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rainbow Convention Centre,Convention Center,Malappuram,917510507507.0,4.2,333.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ashbeautytouch- Ashwathy Ash-certified Professional Makeup-artist,Make-up Artist,Ernakulam,919605600668.0,5.0,75.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Gangothri Kalyana Mandapam,Wedding Venue,Ernakulam,914842353824.0,4.2,829.0,,,,none,,,88,936000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
BELLEZZA MAKEUP STUDIO & SPA & LADIES BEAUTY PARLOUR,Beauty Parlour,Palakkad,918078051336.0,4.8,58.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Eden Springs Events,Event Planner,Koruthodu,919744506772.0,4.9,57.0,,,,none,,,88,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
WE4YOU Events And Decors,Event Management Company,Kumily,918921782168.0,4.9,51.0,,,,none,,,88,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Regina Caeli Beauty Parlour,Beauty Parlour,Muttom,918129693566.0,4.9,65.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Farahsa's Bridal Mehandi,Mehndi Designer,Kollam,919847823043.0,4.9,64.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Athafy Auditorium,Auditorium,Vallikkad Varishukkuni Up Rd,919544013000.0,4.1,1204.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ave Maria Creations,Florist,Kollam,919995728377.0,5.0,62.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Riviera Events & Marketing,Marketing Agency,Thazhuthala,918089647415.0,4.9,74.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Delite Events And Caterers,Event Planner,,919020533555.0,4.9,83.0,,,,none,,,88,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Devu Decor Event Management Company,Wedding Planner,Kottarakkara,919846615494.0,4.9,52.0,,,,none,,,88,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Style 'n' Chic Family Salon & Tattoo Studio,Beauty Parlour,Kattappana,918943427364.0,4.6,66.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Thrilokah Unisex Salon & Makeup Studio,Beauty Parlour,Rajakkad,918089776654.0,4.9,94.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ALARA,Beauty Parlour,Kasaragod,916364401260.0,4.8,66.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mayoori Beauty Parlour,Beauty Parlour,Kanhangad,919605565544.0,4.8,93.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rubys Glam Studio,Beauty Parlour,Kanhangad,919747732142.0,4.9,57.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Airaa Makeover,Beauty Parlour,Kollam,917902320569.0,5.0,57.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Crystal Convention Centre,Convention Center,Nagaroor,919995883391.0,4.3,2911.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
BETTER PRINTS & TROPHY,Print Shop,Malappuram,919207625625.0,4.5,53.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
STARDUST Bridal Studio & Family Salon,Beauty Parlour,,917994495077.0,4.9,68.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Atmos Visuals,Beauty Parlour,Kollam,917560963279.0,4.9,66.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lime Lite Beauty Salon Kollam,Beauty Parlour,Kollam,919446090151.0,4.7,66.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Gravity Style Studio,Beauty Parlour,Palakkad,919447365021.0,4.9,58.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Nourish Makeover Makeover By NOURIN,Make-up Artist,Near CBK Timber Mill,918606422406.0,5.0,87.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
TIFYPRAVEEN Makeup Artist,Make-up Artist,Ernakulam,919895972871.0,5.0,95.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Makeover By Jenny Luxe,Make-up Artist,,917389129903.0,4.9,73.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Candle Connection,Gift Shop,Alappuzha,919633893687.0,4.9,64.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Blueberry Caterers,Caterer,,919946192333.0,5.0,93.0,,,,none,,,88,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Choice Outdoor Caterers,Caterer,Aluva,919745620511.0,4.5,69.0,,,,none,,,88,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Anugraha Auditorium, St. Francis Xavier Parish Annexe",Auditorium,Ernakulam,914842348289.0,4.3,505.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Athulya Innovations Makeup Studio,Beauty Parlour,Palakkad,919349613857.0,4.0,416.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Avi's Beauty Makeover And Bridal Studio,Beauty Parlour,,918129702885.0,4.9,91.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Queens Bridal Studio & Beauty Clinic,Beauty Parlour,Thodupuzha,,4.9,218.0,,,,none,,,88,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rosamystica Bridal Studio,Beauty Parlour,Thodupuzha,919961666108.0,4.5,72.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Fatima Matha Parish Hall,Banquet Hall,Ernakulam,914842203577.0,4.3,585.0,,,,none,,,88,936000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Glowan Makeovers,Beauty Parlour,Pooyappally,917736263372.0,4.5,56.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Naunus Bridalmakeover,Health And Beauty Shop,Kollam,918590156662.0,4.9,55.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Nez Bridal Studio &family Salon, Asramam Rd, Uliyacovileast, Kollam691002",Beauty Parlour,Kollam,,4.7,367.0,,,,none,,,88,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
KRAFT,Corporate Gift Supplier,Kasaragod,919037255751.0,4.8,51.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Orchid Stage Decoration And Events,Event Planner,Chittarikkal,917594020004.0,4.7,53.0,,,,none,,,88,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Adens Balloon Decoration,Event Management Company,,917012242506.0,5.0,93.0,,,,none,,,88,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Vstar Caterers And Event Kondotty,Event Planner,Kondotty,919745881133.0,4.6,89.0,,,,none,,,88,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hotel Pushpanjali,,,914872553594.0,4.2,1133.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rajah Hall Muthuvattoor,Auditorium,Guruvayur,914872504239.0,4.1,1385.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
KHADEEJAS CATERING AND RESTAURANT,South Indian Restaurant,Ernakulam,919633369623.0,4.0,200.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Afsal Caterers And Events,Caterer,Alappuzha,919447780608.0,4.7,50.0,,,,none,,,88,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
DEEPZ EVENTS,Event Management Company,Kollam,919037062962.0,4.8,67.0,,,,none,,,88,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
S S Kalamandir,Auditorium,Ernakulam,914842366471.0,4.2,722.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Bella Family Salon & Spa,Beauty Parlour,Palakkad,917736545666.0,4.9,83.0,,,,none,,,88,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Kerala Fine Arts Society Hall,Event Venue,Ernakulam,914842352730.0,4.2,1981.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sree Bhadra Auditorium,Auditorium,Ernakulam,918281170068.0,4.1,776.0,,,,none,,,88,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
